List Date,Company,Group,Sector,Sub Sector,Country of Incorporation,Market,Ord Shares,Dep Receipts,Fixed Int,Warrants, Mkt Cap £m ,International Main Market,FCA Listing Category
12-May-99,SMALL COMPANIES DIVIDEND TRUST     ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,26.39724681,N,Premium
28-Aug-12,SMALL COMPANIES ZDP PLC            ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,NO,NO,YES,NO,0,N,Standard
8-Jul-11,SMART METERING SYSTEMS PLC         ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,336.24038855,N,
25-Mar-73,SMART(J.)& CO(CONTRACTORS)         ,2357,Construction & Materials,Heavy Construction,GB,Main Market,YES,NO,NO,NO,43.8778406,N,Premium
13-Aug-51,SMITH & NEPHEW                     ,4535,Health Care Equipment & Services,Medical Equipment,GB,Main Market,YES,NO,NO,NO,10399.78963584,N,Premium
2-Jul-12,SMITH(DS)                          ,2723,General Industrials,Containers & Packaging,GB,Main Market,YES,NO,NO,NO,2984.86316114,N,Premium
20-Dec-50,SMITHS GROUP                       ,2727,General Industrials,Diversified Industrials,GB,Main Market,YES,NO,NO,NO,4311.3924711,N,Premium
20-Mar-07,SMURFIT KAPPA GROUP PLC            ,2723,General Industrials,Containers & Packaging,IE,Main Market,YES,NO,NO,NO,3224.8810345576,Y,Standard
19-Dec-07,SNACKTIME PLC                      ,5337,Food & Drug Retailers,Food Retailers & Wholesalers,GB,AIM,YES,NO,NO,NO,2.973783795,N,
1-May-12,SNOOZEBOX HLDGS PLC                ,5753,Travel & Leisure,Hotels,GB,AIM,YES,NO,NO,NO,18.006461795,N,
4-Jul-14,SOCIETATEA COMERCIALA DE DIS SI FUR,7535,Electricity,Electricity,RO,Main Market,NO,YES,NO,NO,349.5519740431,Y,Standard
12-Nov-13,SOCIETATEA NATL DE GAZE N ROMGAZ SA,533,Oil & Gas Producers,Exploration & Production,RO,Main Market,NO,YES,NO,NO,226.4972504995,Y,Standard
29-May-97,SOCO INTERNATIONAL                 ,533,Oil & Gas Producers,Exploration & Production,GB,Main Market,YES,NO,NO,NO,1006.778430598,N,Premium
2-Nov-05,SOFTWARE RADIO TECHNOLOGY          ,9576,Technology Hardware & Equipment,Semiconductors,GB,AIM,YES,NO,NO,NO,39.37975093,N,
10-Feb-06,SOLGOLD PLC                        ,1777,Mining,Gold Mining,GB,AIM,YES,NO,NO,NO,21.4217197813,N,
26-Jun-96,SOLID STATE PLC                    ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,AIM,YES,NO,NO,NO,68.7121974,N,
4-Dec-96,SOLIDERE                           ,8733,Real Estate,Real Estate Holding & Development,LB,Main Market,NO,YES,NO,NO,73.135737675,Y,Standard
12-Apr-07,SOLO OIL PLC                       ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,35.7762085572,N,
1-Nov-06,SOMERO ENTERPRISE INC              ,2753,Industrial Engineering,Commercial Vehicles & Trucks,US,AIM,YES,NO,NO,NO,67.17076618,N,
21-May-04,SONGBIRD ESTATES                   ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,AIM,YES,NO,NO,NO,2360.94474454,N,
10-Sep-96,SOPHEON                            ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,2.875205,N,
30-Sep-08,SORBIC INTL PLC                    ,3577,Food Producers,Food Products,GB,AIM,YES,NO,NO,NO,1.779221925,N,
13-Jul-06,SOUND OIL PLC                      ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,46.2022156688,N,
6-Nov-89,SOURCE BIOSCIENCE PLC              ,4573,Pharmaceuticals & Biotechnology,Biotechnology,GB,Main Market,YES,NO,NO,NO,33.613770585,N,Premium
7-Sep-09,SOURCE MARKETS PLC                 ,8995,Nonequity Investment Instruments,Nonequity Investment Instruments,IE,Main Market,YES,NO,NO,NO,0,Y,
26-Oct-06,SOUTH AFRICAN PROPERTY OPPS PLC    ,8633,Real Estate Investment & Services,Real Estate Holding & Development,IM,AIM,YES,NO,NO,NO,13.237222125,N,
12-Sep-86,SOUTH EAST WATER                   ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
28-Jun-02,SOUTH STAFFORDSHIRE WATER          ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
28-Jul-11,SOVEREIGN MINES OF AFRICA PLC      ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,1.4805570065,N,
31-Dec-04,SPACEANDPEOPLE                     ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,8.9763687,N,
28-Oct-99,SPARK VENTURES PLC                 ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,AIM,YES,NO,NO,NO,16.888619655,N,
25-Jul-11,SPECTRA SYSTEMS CORP               ,2791,Support Services,Business Support Services,US,AIM,YES,NO,NO,NO,8.62903525,N,
29-Nov-88,SPECTRIS                           ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,Main Market,YES,NO,NO,NO,2465.4215064,N,Premium
18-Oct-93,SPEEDY HIRE                        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,409.0509479,N,Premium
19-Sep-07,SPEYMILL PLC                       ,8771,General Financial,Asset Managers,IM,AIM,YES,NO,NO,NO,0,N,
17-Nov-11,SPHERE MEDICAL HLDG PLC            ,4535,Health Care Equipment & Services,Medical Equipment,GB,AIM,YES,NO,NO,NO,13.6632167,N,
3-Jun-13,SPIRAX-SARCO ENGINEERING           ,2757,Industrial Engineering,Industrial Machinery,GB,Main Market,YES,NO,NO,NO,2167.41002712,N,Premium
23-Jul-14,SPIRE HEALTHCARE GROUP PLC         ,4533,Health Care Equipment & Services,Health Care Providers,GB,Main Market,YES,NO,NO,NO,1524.1092858,N,Premium
13-Jul-55,SPIRENT COMMUNICATIONS             ,9578,Technology Hardware & Equipment,Telecommunications Equipment,GB,Main Market,YES,NO,NO,NO,464.53276632,N,Premium
1-Aug-11,SPIRIT PUB CO PLC                  ,5757,Travel & Leisure,Restaurants & Bars,GB,Main Market,YES,NO,NO,NO,688.021163151,N,Premium
18-Jul-07,SPITFIRE OIL LTD                   ,533,Oil & Gas Producers,Exploration & Production,BM,AIM,YES,NO,NO,NO,1.2294900475,N,
3-Dec-07,SPORTECH                           ,5752,Travel & Leisure,Gambling,GB,Main Market,YES,NO,NO,NO,125.25049026,N,Premium
2-Mar-07,SPORTS DIRECT INTL PLC             ,5371,General Retailers,Apparel Retailers,GB,Main Market,YES,NO,NO,NO,4255.08516171,N,Premium
29-Nov-96,SPORTSWORLD MEDIA GROUP            ,5555,Media,Media Agencies,GB,Main Market,YES,NO,NO,NO,0,N,
30-Apr-14,SPRUE AEGIS                        ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,AIM,YES,NO,NO,NO,150.1388559,N,
14-Jul-14,SQN ASSET FINANCE INCOME FUND LTD  ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,Main Market,YES,NO,NO,NO,159.5625,N,Premium
20-Sep-05,SQS SOFTWARE QUALITY SYSTEMS AG    ,9533,Software & Computer Services,Computer Services,DE,AIM,YES,NO,NO,NO,178.027605175,N,
21-Apr-05,SREI INFRASTRUCTURE FINANCE        ,8775,General Financial,Specialty Finance,IN,PSM,NO,YES,NO,NO,0,N,Standard
18-Jun-91,SSE PLC                            ,7535,Electricity,Electricity,GB,Main Market,YES,NO,NO,NO,16269.7360348,N,Premium
15-Jul-14,SSP GROUP PLC                      ,5337,Food & Drug Retailers,Food Retailers & Wholesalers,GB,Main Market,YES,NO,NO,NO,1401.2498643,N,Premium
3-Oct-85,ST IVES PLC                        ,2791,Support Services,Business Support Services,GB,Main Market,YES,NO,NO,NO,232.098813,N,Premium
27-Aug-96,ST JAMES'S PLACE                   ,8575,Life Insurance,Life Insurance,GB,Main Market,YES,NO,NO,NO,4073.547145635,N,Premium
14-Feb-98,ST LAWRENCE & OTTAWA RAILWAY CO    ,6,Debentures & Loans,Debentures & Loans,CA,Main Market,NO,NO,YES,NO,0,Y,Standard
16-Apr-07,ST PETER PORT CAPITAL LTD          ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,AIM,YES,NO,NO,NO,28.229827995,N,
28-Apr-86,ST.MODWEN PROPERTIES               ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,Main Market,YES,NO,NO,NO,854.072419704,N,Premium
23-Jul-01,STADIUM GROUP PLC                  ,2733,Electronic & Electrical Equipment,Electrical Components & Equipment,GB,AIM,YES,NO,NO,NO,30.0239735,N,
8-Dec-04,STAFFLINE GROUP PLC                ,2793,Support Services,Business Training & Employment Agencies,GB,AIM,YES,NO,NO,NO,225.93632325,N,
19-Oct-98,STAGECOACH GROUP                   ,5759,Travel & Leisure,Travel & Tourism,GB,Main Market,YES,NO,NO,NO,2128.846441046,N,Premium
15-Feb-12,STALLION RESOURCES PLC             ,5553,Media,Broadcasting & Entertainment,GB,AIM,YES,NO,NO,NO,0.8171670499,N,
2-Feb-70,STANDARD CHARTERED                 ,8355,Banks,Banks,GB,Main Market,YES,NO,YES,NO,23455.81753887,N,Premium
14-Nov-91,STANDARD LIFE EQUITY INCOME TST    ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,167.32593724,N,Premium
29-May-01,STANDARD LIFE EUROPN PRIVT EQTY TST,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,348.42307386,N,Premium
19-Dec-03,STANDARD LIFE INVEST PROP INC TRUST,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,Main Market,YES,NO,NO,NO,175.67750374,N,Premium
10-Jul-06,STANDARD LIFE PLC                  ,8575,Life Insurance,Life Insurance,GB,Main Market,YES,NO,NO,NO,9564.003995398,N,Premium
19-Aug-93,STANDARD LIFE UK SMALLER CO TRUST  ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,YES,NO,182.6464974125,N,Premium
19-Sep-00,STANLEY GIBBONS GROUP PLC          ,5379,General Retailers,Specialty Retailers,JE,AIM,YES,NO,NO,NO,131.867180235,N,
27-Feb-13,STARCOM PLC                        ,9537,Software & Computer Services,Software,JE,AIM,YES,NO,NO,NO,10.97633329,N,
5-Sep-00,STARVEST                           ,8775,General Financial,Specialty Finance,GB,AIM,YES,NO,NO,NO,1.6063800813,N,
17-Dec-12,STARWOOD EUROPEAN REAL EST FIN LTD ,8985,Equity Investment Instruments,Equity Investment Instruments,GG,Main Market,YES,NO,NO,NO,767.44375,N,Premium
11-Oct-96,STATE BANK OF INDIA                ,8355,Banks,Banks,IN,PSM,NO,YES,NO,NO,0,N,Standard
16-Jun-03,STATPRO GROUP                      ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,48.89157125,N,
15-Mar-96,STEEL AUTHORITY OF INDIA           ,1757,Industrial Metals,Steel,IN,PSM,NO,YES,NO,NO,370.8377127,N,Standard
22-Feb-10,STELLAR DIAMONDS PLC               ,1773,Mining,Diamonds & Gemstones,GB,AIM,YES,NO,NO,NO,8.0088824615,N,
12-Dec-00,STELLAR RESOURCES PLC              ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,3.1645790431,N,
15-Sep-05,STEPPE CEMENT                      ,2353,Construction & Materials,Building Materials & Fixtures,MY,AIM,YES,NO,NO,NO,64.605,N,
21-Oct-02,STERLING ENERGY                    ,533,Oil & Gas Producers,Exploration & Production,GB,AIM,YES,NO,NO,NO,43.1855033,N,
25-Mar-60,STEWART & WIGHT                    ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GB,Main Market,YES,NO,NO,NO,7.91444585,N,Premium
16-Nov-05,STHREE PLC                         ,2793,Support Services,Business Training & Employment Agencies,GB,Main Market,YES,NO,NO,NO,351.5699287125,N,Premium
12-Sep-49,STILFONTEIN GOLD MINING CO         ,1777,Mining,Gold Mining,ZA,Main Market,YES,NO,NO,NO,0,Y,
30-Aug-00,STILO INTERNATIONAL                ,9535,Software & Computer Services,Internet,GB,AIM,YES,NO,NO,NO,2.8824723375,N,
28-Mar-07,STM GROUP PLC                      ,8771,General Financial,Asset Managers,IM,AIM,YES,NO,NO,NO,11.22377529,N,
21-Sep-07,STOBART GROUP LTD                  ,2777,Industrial Transportation,Transportation Services,GG,Main Market,YES,NO,NO,NO,352.51974995,N,Premium
25-Oct-13,STOCK SPIRITS GROUP PLC            ,3535,Beverages,Distillers & Vintners,GB,Main Market,YES,NO,NO,NO,440,N,Premium
17-Nov-14,STRAT AERO PLC                     ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,8.6589491625,N,
19-Jul-05,STRATEGIC EQUITY CAPITAL           ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,130.25902194,N,Premium
8-Jun-11,STRATEGIC MINERALS PLC             ,1757,Industrial Metals,Steel,GB,AIM,YES,NO,NO,NO,2.1740561255,N,
4-Jan-06,STRATEX INTERNATIONAL              ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,9.227422701,N,
29-Jan-13,STRATMIN GLOBAL RESOURCES PLC      ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,7.4620182013,N,
25-Mar-73,STV GROUP PLC                      ,5553,Media,Broadcasting & Entertainment,GB,Main Market,YES,NO,NO,NO,143.43847015,N,Premium
26-Jun-14,STYLES & WOOD GROUP PLC            ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,5.25502555,N,
9-Mar-07,SUBEX LTD                          ,9537,Software & Computer Services,Software,IN,PSM,NO,YES,NO,NO,12.0184320165,N,Standard
3-Dec-96,SUEZ CEMENT CO                     ,2353,Construction & Materials,Building Materials & Fixtures,EG,Main Market,NO,YES,NO,NO,0,Y,Standard
9-Oct-12,SULA IRON & GOLD PLC               ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,4.9066681675,N,
14-Oct-04,SUMMIT CORP PLC                    ,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,GB,AIM,YES,NO,NO,NO,55.714479435,N,
26-Feb-14,SUMMIT GERMANY LTD                 ,8633,Real Estate Investment & Services,Real Estate Holding & Development,GG,AIM,YES,NO,NO,NO,159.1373999102,N,
16-Mar-01,SUNPLUS TECHNOLOGY CO LTD          ,9576,Technology Hardware & Equipment,Semiconductors,TW,PSM,NO,YES,NO,NO,0,N,Standard
6-Jun-05,SUNRISE RESOURCES PLC              ,1775,Mining,General Mining,GB,AIM,YES,NO,NO,NO,1.521052065,N,
4-Jun-13,SUPERGLASS HLDGS PLC               ,2353,Construction & Materials,Building Materials & Fixtures,GB,AIM,YES,NO,NO,NO,5.625,N,
24-Mar-10,SUPERGROUP PLC                     ,3763,Personal Goods,Clothing & Accessories,GB,Main Market,YES,NO,NO,NO,720.1638098,N,Premium
24-Sep-02,SURFACE TRANSFORMS PLC             ,3355,Automobiles & Parts,Auto Parts,GB,AIM,YES,NO,NO,NO,5.55643071,N,
7-Jul-98,SURGICAL INNOVATIONS GROUP         ,4535,Health Care Equipment & Services,Medical Equipment,GB,AIM,YES,NO,NO,NO,12.12660705,N,
27-Sep-04,SURGUTNEFTEGAZ                     ,537,Oil & Gas Producers,Integrated Oil & Gas,RU,Main Market,NO,YES,NO,NO,0,Y,
23-Dec-96,SUTTON HARBOUR HLDGS               ,2777,Industrial Transportation,Transportation Services,GB,AIM,YES,NO,NO,NO,31.77143838,N,
28-Jul-09,SUZLON ENERGY LTD                  ,7535,Electricity,Electricity,IN,Main Market,NO,YES,NO,NO,0,Y,
27-Jun-83,SVENSKA CELLULOSA AB-SCA           ,3767,Personal Goods,Personal Products,SE,Main Market,YES,NO,NO,NO,0,Y,
23-May-96,SVG CAPITAL                        ,8775,General Financial,Specialty Finance,GB,Main Market,YES,NO,NO,NO,1023.721570542,N,Premium
18-Oct-00,SVM UK EMERGING FUND               ,8985,Equity Investment Instruments,Equity Investment Instruments,GB,Main Market,YES,NO,NO,NO,2.82235,N,Premium
9-May-06,SWALLOWFIELD                       ,3767,Personal Goods,Personal Products,GB,AIM,YES,NO,NO,NO,9.893114,N,
24-Sep-01,SWAN(JOHN)& SONS                   ,5377,General Retailers,Specialized Consumer Services,GB,AIM,YES,NO,NO,NO,7.76616525,N,
31-Oct-07,SWEETT GROUP PLC                   ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,16.826867295,N,
17-Jun-02,SWP GROUP PLC                      ,2353,Construction & Materials,Building Materials & Fixtures,GB,AIM,YES,NO,NO,NO,20.113575615,N,
25-Mar-11,SYLVANIA PLATINUM LTD              ,1779,Mining,Platinum & Precious Metals,BM,AIM,YES,NO,NO,NO,25.2097386688,N,
30-Nov-01,SYMPHONY ENVIRONMENTAL TECH PLC    ,2723,General Industrials,Containers & Packaging,GB,AIM,YES,NO,NO,NO,15.71658393,N,
3-Aug-07,SYMPHONY INTERNATIONAL HLDGS LTD   ,8775,General Financial,Specialty Finance,VG,Main Market,YES,NO,NO,YES,272.0697932297,Y,Standard
26-Oct-04,SYNAIRGEN                          ,4577,Pharmaceuticals & Biotechnology,Pharmaceuticals,GB,AIM,YES,NO,NO,NO,29.677918075,N,
15-Jan-02,SYNECTICS PLC                      ,2791,Support Services,Business Support Services,GB,AIM,YES,NO,NO,NO,21.847604275,N,
7-Jul-08,SYNERGY HEALTH PLC                 ,4533,Health Care Equipment & Services,Health Care Providers,GB,Main Market,YES,NO,NO,NO,1202.6028768,N,Premium
26-Sep-12,SYNETY GROUP PLC                   ,9537,Software & Computer Services,Software,GB,AIM,YES,NO,NO,NO,16.0181951,N,
14-Oct-71,SYNTHOMER PLC                      ,1357,Chemicals,Specialty Chemicals,GB,Main Market,YES,NO,NO,NO,804.38741838,N,Premium
4-Dec-13,SYQIC PLC                          ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,JE,AIM,YES,NO,NO,NO,14.928858975,N,
19-Dec-94,T.H.F.C.(INDEXED 2)                ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
9-Nov-90,T.H.F.C.(INDEXED)                  ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
19-Dec-96,T.H.F.C.(SOCIAL HOUSING FINANCE)   ,6,Debentures & Loans,Debentures & Loans,GB,Main Market,NO,NO,YES,NO,0,N,Standard
14-Dec-06,TAIHUA PLC                         ,4573,Pharmaceuticals & Biotechnology,Biotechnology,GB,AIM,YES,NO,NO,NO,3.5760081875,N,
28-Aug-07,TALIESIN PROPERTY FUND LTD         ,8633,Real Estate Investment & Services,Real Estate Holding & Development,JE,AIM,YES,NO,NO,NO,103.849368575,N,
29-Mar-10,TALK TALK TELECOM GROUP PLC        ,6535,Fixed Line Telecommunications,Fixed Line Telecommunications,GB,Main Market,YES,NO,NO,NO,2779.987783032,N,Premium
27-Sep-00,TANDEM GROUP                       ,3745,Leisure Goods,Recreational Products,GB,AIM,YES,NO,NO,NO,4.85381844,N,
30-Dec-03,TANFIELD GROUP                     ,2753,Industrial Engineering,Commercial Vehicles & Trucks,GB,AIM,YES,NO,NO,NO,29.474884625,N,
12-Jul-05,TANGENT COMMUNICATIONS             ,5555,Media,Media Agencies,GB,AIM,YES,NO,NO,NO,17.2211114338,N,
3-Feb-12,TANGIERS PETROLEUM LTD             ,533,Oil & Gas Producers,Exploration & Production,AU,AIM,YES,NO,NO,NO,2.582714046,N,
7-Mar-13,TARGET HEALTHCARE REIT LTD         ,8985,Equity Investment Instruments,Equity Investment Instruments,JE,Main Market,YES,NO,NO,NO,118.177962695,N,Premium
26-Nov-08,TARSUS GROUP PLC                   ,5555,Media,Media Agencies,JE,Main Market,YES,NO,NO,NO,224.9497388463,N,Premium
4-Jul-06,TASTY PLC                          ,5757,Travel & Leisure,Restaurants & Bars,GB,AIM,YES,NO,NO,NO,60.20997486,N,
5-Jun-00,TATA GLOBAL BEVERAGES LTD          ,3573,Food Producers,Farming & Fishing,IN,PSM,NO,YES,NO,NO,17.938148592,N,Standard
28-Jul-09,TATA POWER CO                      ,7535,Electricity,Electricity,IN,Main Market,NO,YES,NO,NO,0,Y,
27-Jul-09,TATA STEEL                         ,1757,Industrial Metals,Steel,IN,PSM,NO,YES,NO,NO,0,N,Standard
9-Dec-38,TATE & LYLE                        ,3577,Food Producers,Food Products,GB,Main Market,YES,NO,YES,NO,2778.57147375,N,Premium
5-Oct-09,TATUNG CO                          ,9572,Technology Hardware & Equipment,Computer Hardware,TW,Main Market,NO,YES,NO,NO,0,Y,
9-May-07,TAU CAPITAL PLC                    ,8775,General Financial,Specialty Finance,IM,AIM,YES,NO,NO,NO,4.6746355663,N,
2-Jun-14,TAVISTOCK INVESTMENTS PLC          ,9535,Software & Computer Services,Internet,GB,AIM,YES,NO,NO,NO,8.3752966,N,
7-Mar-47,TAYLOR WIMPEY PLC                  ,3728,Household Goods,Home Construction,GB,Main Market,YES,NO,NO,NO,4443.630338368,N,Premium
23-Jun-14,TBC BANK JSC                       ,8355,Banks,Banks,GE,Main Market,NO,YES,NO,NO,398.1001751672,Y,Standard
25-Oct-13,TCS GROUP HLDG PLC                 ,8355,Banks,Banks,CY,Main Market,NO,YES,NO,NO,370.8115049013,Y,Standard
1-Apr-97,TECO ELECTRIC & MACHINERY CO LTD   ,3722,Household Goods,Durable Household Products,TW,PSM,NO,YES,NO,NO,69.4772035281,N,Standard
24-Jul-97,TED BAKER                          ,3763,Personal Goods,Clothing & Accessories,GB,Main Market,YES,NO,NO,NO,924.84487762,N,Premium
27-Jul-04,TEG GROUP(THE)PLC                  ,2757,Industrial Engineering,Industrial Machinery,GB,AIM,YES,NO,NO,NO,0,N,
